,index,Unnamed: 0,idCarpeta,Año_inicio,Mes_inicio,FechaInicio,Delito,Categoria,Sexo,Edad,TipoPersona,CalidadJuridica,competencia,Año_hecho,Mes_hecho,FechaHecho,HoraHecho,HoraInicio,alcaldia_hechos,municipio_hechos,colonia_datos,fgj_colonia_registro,latitud,longitud,ageb,shp
73,11277,11389,8436239.0,2019,Mayo,2019-05-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Mayo,2019-05-26,07:00:00,07:25:00,IZTAPALAPA,,CERRO DE LA ESTRELLA II_IZTAPALAPA,CERRO DE LA ESTRELLA,19.32037,-99.07455,1975,
74,11471,11584,8437644.0,2019,Mayo,2019-05-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,39.0,FISICA,CADAVER,FUERO COMUN,2019.0,Mayo,2019-05-27,21:30:00,03:12:00,IZTAPALAPA,,LOMAS DE ZARAGOZA_IZTAPALAPA,LOMAS DE ZARAGOZA,19.3495,-98.99664,262A,
75,11472,11585,8437644.0,2019,Mayo,2019-05-28,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,No especificado,FISICA,CADAVER,FUERO COMUN,2019.0,Mayo,2019-05-27,21:30:00,03:12:00,IZTAPALAPA,,LOMAS DE ZARAGOZA_IZTAPALAPA,LOMAS DE ZARAGOZA,19.3495,-98.99664,262A,
76,11811,11925,8335853.0,2019,Enero,2019-01-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,41.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-19,09:10:00,09:59:00,LA MAGDALENA CONTRERAS,,CUAUHTEMOC_LA MAGDALENA CONTRERAS,CUAUHTÉMOC,19.32264,-99.24619,0141,
77,12030,12145,8337219.0,2019,Enero,2019-01-21,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,49.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-21,12:07:00,13:16:00,XOCHIMILCO,,SANTA MARIA NATIVITAS (PBLO)_XOCHIMILCO,SANTA MARÍA NATIVITAS,19.24644,-99.09581,0442,
78,12586,12710,8339251.0,2019,Enero,2019-01-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-23,15:30:00,16:57:00,IZTAPALAPA,,MIRAVALLE_IZTAPALAPA,IZTLAHUACÁN,19.33722,-98.99887,4880,
79,12609,12733,8339321.0,2019,Enero,2019-01-23,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-23,17:25:00,18:09:00,IZTAPALAPA,,SAN LORENZO TEZONCO (BARR)_IZTAPALAPA,SAN LORENZO,19.307,-99.06827,2117,
80,12736,12863,8339697.0,2019,Enero,2019-01-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,No especificado,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2019.0,Enero,2019-01-24,07:45:00,07:53:00,IZTAPALAPA,,SAN ANTONIO (BARR)_IZTAPALAPA,SAN ANTONIO,19.30421,-99.07139,2117,
81,12865,12994,8340109.0,2019,Enero,2019-01-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-24,13:30:00,15:30:00,VENUSTIANO CARRANZA,,MORELOS I_VENUSTIANO CARRANZA,MORELOS,19.44247,-99.12159,0367,
82,13037,13170,8340679.0,2019,Enero,2019-01-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,81.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-25,09:30:00,11:03:00,ALVARO OBREGON,,JARDINES DEL PEDREGAL_ALVARO OBREGON,JARDINES DEL PEDREGAL,19.32064,-99.21565,128A,
83,13214,13350,8341268.0,2019,Enero,2019-01-25,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-25,21:05:00,21:04:00,COYOACAN,,SANTA URSULA COAPA (PBLO)_COYOACAN,PUEBLO DE SANTA URSULA COAPA,19.30893,-99.14308,1124,
84,13269,13406,8341440.0,2019,Enero,2019-01-26,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,17.0,FISICA,CADAVER,FUERO COMUN,2019.0,Enero,2019-01-26,03:53:00,05:27:00,ALVARO OBREGON,,OLIVAR DEL CONDE 1RA SECCION I_ALVARO OBREGON,OLIVAR DEL CONDE 1A SECCIÓN,19.37631,-99.20508,0506,
86,14409,14555,8369624.0,2019,Marzo,2019-03-01,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,62.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-01,18:20:00,18:44:00,CUAJIMALPA DE MORELOS,,SAN LORENZO ACOPILCO (PBLO)_CUAJIMALPA DE MORELOS,SAN LORENZO ACOPILCO,19.3311,-99.32546,0246,
88,14709,14860,8370472.0,2019,Marzo,2019-03-03,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,19.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-02,23:50:00,00:07:00,AZCAPOTZALCO,,TEZOZOMOC_AZCAPOTZALCO,TEZOZOMOC,19.48826,-99.19677,0275,
89,14716,14867,8370490.0,2019,Marzo,2019-03-03,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,48.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-03,00:15:00,01:17:00,COYOACAN,,AJUSCO II_COYOACAN,AJUSCO,19.31528,-99.16201,0817,
90,14724,14875,8370529.0,2019,Marzo,2019-03-03,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-03,03:45:00,04:52:00,ALVARO OBREGON,,1RA VICTORIA_ALVARO OBREGON,CRISTO REY,19.38705,-99.20108,0243,
91,15942,16114,8347003.0,2019,Febrero,2019-02-02,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-01,23:50:00,01:53:44,MIGUEL HIDALGO,,TACUBA_MIGUEL HIDALGO,TACUBA,19.45441,-99.19096,0143,
92,16082,16255,8347621.0,2019,Febrero,2019-02-03,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,31.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-02,23:00:00,03:11:41,GUSTAVO A. MADERO,,GERTRUDIS SANCHEZ 2A SECCION_GUSTAVO A. MADERO,GERTRUDIS SÁNCHEZ 2A SECCIÓN,19.46879,-99.09888,1877,
93,16105,16278,8347731.0,2019,Febrero,2019-02-03,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,No especificado,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-03,00:00:00,11:46:58,ALVARO OBREGON,,MOLINO DE SANTO DOMINGO_ALVARO OBREGON,MOLINO DE SANTO DOMINGO,19.39516,-99.20817,0099,
94,16915,17099,8351086.0,2019,Febrero,2019-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,32.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-07,14:30:00,15:57:59,IZTAPALAPA,,PREDIO DEGOLLADO_IZTAPALAPA,DESARROLLO URBANO QUETZALCOATL,19.31864,-99.04055,5501,
95,17017,17203,8351361.0,2019,Febrero,2019-02-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,63.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-07,19:45:00,20:26:14,COYOACAN,,PEDREGAL DE SANTA URSULA III_COYOACAN,PEDREGAL DE SANTA URSULA,19.30818,-99.15631,0978,
96,17098,17286,8351580.0,2019,Febrero,2019-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-08,01:20:00,02:15:41,IZTAPALAPA,,GRANJAS ESMERALDA_IZTAPALAPA,GRANJAS ESMERALDA,19.35683,-99.11528,1180,
97,17208,17402,8351965.0,2019,Febrero,2019-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-08,13:20:00,14:18:51,GUSTAVO A. MADERO,,BENITO JUAREZ_GUSTAVO A. MADERO,AMPLIACIÓN BENITO JUÁREZ,19.53127,-99.13635,2574,
98,17209,17403,8351965.0,2019,Febrero,2019-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,53.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-08,13:20:00,14:18:51,GUSTAVO A. MADERO,,BENITO JUAREZ_GUSTAVO A. MADERO,AMPLIACIÓN BENITO JUÁREZ,19.53127,-99.13635,2574,
99,17275,17469,8352211.0,2019,Febrero,2019-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,34.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-08,18:35:00,18:34:20,CUAUHTEMOC,,MORELOS II_CUAUHTEMOC,MORELOS,19.44787,-99.12896,0343,
100,17351,17545,8352413.0,2019,Febrero,2019-02-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,47.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-08,21:30:00,22:47:03,IZTACALCO,,AMPLIACION RAMOS MILLAN_IZTACALCO,AMPLIACIÓN GABRIEL RAMOS MILLÁN,19.38661,-99.09892,0683,
101,17397,17591,8356652.0,2019,Febrero,2019-02-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,47.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-14,11:40:00,12:23:32,TLALPAN,,SANTO TOMAS AJUSCO (PBLO)_TLALPAN,SANTO TOMAS AJUSCO,19.21947,-99.20567,1532,
102,17504,17699,8357019.0,2019,Febrero,2019-02-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-14,17:20:00,18:13:26,CUAUHTEMOC,,PERALVILLO I_CUAUHTEMOC,PERALVILLO,19.46143,-99.13497,0023,
103,17533,17728,8357124.0,2019,Febrero,2019-02-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,51.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Febrero,2019-02-14,19:30:00,20:21:10,ALVARO OBREGON,,ARTURO MARTINEZ_ALVARO OBREGON,ARTURO MARTÍNEZ,19.38685,-99.21768,0173,
104,18000,18203,8358843.0,2019,Febrero,2019-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-17,03:30:00,04:51:10,IZTAPALAPA,,LOS REYES (PBLO)_IZTAPALAPA,LOS REYES CULHUACÁN,19.34618,-99.10907,1369,
105,18001,18204,8358843.0,2019,Febrero,2019-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-17,03:30:00,04:51:10,IZTAPALAPA,,LOS REYES (PBLO)_IZTAPALAPA,LOS REYES CULHUACÁN,19.34618,-99.10907,1369,
106,18002,18205,8358843.0,2019,Febrero,2019-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-17,03:30:00,04:51:10,IZTAPALAPA,,LOS REYES (PBLO)_IZTAPALAPA,LOS REYES CULHUACÁN,19.34618,-99.10907,1369,
107,18003,18206,8358843.0,2019,Febrero,2019-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,25.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-17,03:30:00,04:51:10,IZTAPALAPA,,LOS REYES (PBLO)_IZTAPALAPA,LOS REYES CULHUACÁN,19.34618,-99.10907,1369,
108,18014,18217,8358871.0,2019,Febrero,2019-02-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-17,02:00:00,08:51:44,ALVARO OBREGON,,MERCED GOMEZ_ALVARO OBREGON,PODER POPULAR MERCED GOMEZ,19.36436,-99.20635,092A,
109,18470,18677,8360289.0,2019,Febrero,2019-02-19,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,30.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-19,00:00:00,01:04:35,TLALPAN,,FUENTES BROTANTES MIGUEL HIDALGO (U HAB)_TLALPAN,FUENTES BROTANTES,19.28439,-99.18229,0924,
110,19180,19396,8377447.0,2019,Marzo,2019-03-11,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,33.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-11,19:40:00,19:56:00,ALVARO OBREGON,,ESTADO DE HIDALGO__ALVARO OBREGON,GARCIMARRERO,19.36595,-99.241,0667,
111,19430,19648,8378684.0,2019,Marzo,2019-03-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,44.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-13,07:40:00,09:03:00,AZCAPOTZALCO,,ANGEL ZIMBRON_AZCAPOTZALCO,ANGEL ZIMBRON,19.47026,-99.19034,0684,
112,19448,19667,8378739.0,2019,Marzo,2019-03-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,34.0,FISICA,CADAVER,FUERO COMUN,2019.0,Febrero,2019-02-13,10:50:00,10:45:00,VENUSTIANO CARRANZA,,PENSADOR MEXICANO II_VENUSTIANO CARRANZA,PENSADOR MEXICANO,19.44245,-99.09126,0329,
113,19628,19849,8379368.0,2019,Marzo,2019-03-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2019.0,Marzo,2019-03-13,21:00:00,22:10:00,CUAUHTEMOC,,SANTA MARIA LA RIBERA II_CUAUHTEMOC,SANTA MARIA LA RIBERA,19.44993,-99.16205,0466,
114,19629,19850,8379368.0,2019,Marzo,2019-03-13,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,26.0,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2019.0,Marzo,2019-03-13,21:00:00,22:10:00,CUAUHTEMOC,,SANTA MARIA LA RIBERA II_CUAUHTEMOC,SANTA MARIA LA RIBERA,19.44993,-99.16205,0466,
115,19661,19882,8379448.0,2019,Marzo,2019-03-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-13,21:30:00,00:47:00,ALVARO OBREGON,,BARRIO NORTE_ALVARO OBREGON,BARRIO NORTE,19.37986,-99.20551,0474,
116,19690,19911,8379615.0,2019,Marzo,2019-03-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-14,10:00:00,10:51:00,GUSTAVO A. MADERO,,CASTILLO GRANDE_GUSTAVO A. MADERO,CASTILLO GRANDE,19.5372,-99.1395,0243,
117,20039,20264,8381874.0,2019,Marzo,2019-03-16,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-16,23:03:00,22:39:00,CUAUHTEMOC,,SANTA MARIA LA RIBERA I_CUAUHTEMOC,SANTA MARIA LA RIBERA,19.45364,-99.15317,0470,
118,20078,20303,8381972.0,2019,Marzo,2019-03-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,26.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-17,02:45:00,03:24:00,IZTAPALAPA,,VICENTE GUERRERO SUPER MANZANA 6 (U HAB)_IZTAPALAPA,UNIDAD VICENTE GUERRERO,19.3574,-99.05813,1034,
119,20092,20317,8382040.0,2019,Marzo,2019-03-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-17,05:05:00,10:16:00,VENUSTIANO CARRANZA,,MORELOS II_VENUSTIANO CARRANZA,MORELOS,19.4433,-99.11959,0225,
120,20196,20421,8382352.0,2019,Marzo,2019-03-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,49.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-17,20:30:00,21:47:00,GUSTAVO A. MADERO,,SAN JUAN DE ARAGON (PBLO)_GUSTAVO A. MADERO,SAN JUAN DE ARAGÓN,19.46948,-99.08366,2945,
121,20197,20422,8382353.0,2019,Marzo,2019-03-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-17,20:30:00,21:49:00,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.364775,-99.09438,0746,
123,21264,21502,8386564.0,2019,Marzo,2019-03-22,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,35.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-22,22:30:00,23:47:00,CUAUHTEMOC,,ATLAMPA_CUAUHTEMOC,ATLAMPA,19.45437,-99.15365,0184,
124,21444,21683,8387171.0,2019,Marzo,2019-03-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,40.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Marzo,2019-03-23,23:45:00,00:18:00,AZCAPOTZALCO,,ARENAL_AZCAPOTZALCO,ARENAL,19.46354,-99.15408,0769,
125,21458,21697,8387212.0,2019,Marzo,2019-03-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,53.0,FISICA,VICTIMA,FUERO COMUN,2019.0,Marzo,2019-03-24,02:45:00,04:17:00,IZTAPALAPA,,SAN JUAN XALPA II_IZTAPALAPA,SAN JUAN XALPA,19.33208,-99.07985,5215,
126,21461,21700,8387232.0,2019,Marzo,2019-03-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,27.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-24,01:00:00,07:04:00,GUSTAVO A. MADERO,,No especificado_GUSTAVO A. MADERO,,19.29618333333333,-99.14225333333331,045A,
127,21462,21701,8387234.0,2019,Marzo,2019-03-24,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-24,01:00:00,07:10:00,TLALPAN,,No especificado_TLALPAN,,19.392296666666667,-99.13814666666669,0172,
128,21893,22137,8380351.0,2019,Marzo,2019-03-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,32.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-14,21:54:00,22:57:00,TLALPAN,,No especificado_TLALPAN,,19.34682,-99.161285,0145,
129,22227,22473,8374352.0,2019,Marzo,2019-03-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,32.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-07,19:30:00,19:55:00,XOCHIMILCO,,XALTOCAN (BARR)_XOCHIMILCO,BARRIO XALTOCAN,19.25822,-99.10248,025A,
130,22228,22474,8374352.0,2019,Marzo,2019-03-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,VICTIMA,FUERO COMUN,2019.0,Marzo,2019-03-07,19:30:00,19:55:00,XOCHIMILCO,,XALTOCAN (BARR)_XOCHIMILCO,BARRIO XALTOCAN,19.25822,-99.10248,025A,
131,22267,22514,8374475.0,2019,Marzo,2019-03-07,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,25.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-07,22:40:00,22:53:00,GUSTAVO A. MADERO,,PANAMERICANA_GUSTAVO A. MADERO,AMPLIACIÓN PANAMERICANA,19.4798,-99.14527,1379,
132,22424,22673,8375013.0,2019,Marzo,2019-03-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,29.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-08,15:15:00,15:25:00,IZTAPALAPA,,No especificado_IZTAPALAPA,,19.38986,-99.077075,0518,
133,22542,22795,8375347.0,2019,Marzo,2019-03-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,30.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-08,20:30:00,21:28:00,IZTAPALAPA,,EJTO DE OTE II (U HAB)_IZTAPALAPA,EJERCITO DE ORIENTE 2,19.38161,-99.03193,0286,
134,22554,22807,8375386.0,2019,Marzo,2019-03-08,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,19.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-08,21:45:00,22:24:00,IZTAPALAPA,,SANTA MARTHA ACATITLA_IZTAPALAPA,EJERCITO DE ORIENTE ZONA PEÑON,19.36468,-99.02508,077A,
135,22581,22835,8375473.0,2019,Marzo,2019-03-09,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-09,01:02:00,02:13:00,TLAHUAC,,No especificado_TLAHUAC,,19.37911,-99.100915,2456,
136,22821,23076,8376193.0,2019,Marzo,2019-03-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,18.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-10,03:00:00,06:56:00,TLALPAN,,SANTA URSULA XITLA_TLALPAN,SANTA ÚRSULA XITLA,19.28545,-99.17694,0939,
137,22864,23120,8376315.0,2019,Marzo,2019-03-10,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-10,12:40:00,13:00:00,VENUSTIANO CARRANZA,,VALLE GOMEZ_VENUSTIANO CARRANZA,VALLE GÓMEZ,19.45806,-99.12168,0013,
138,23001,23258,8376690.0,2019,Marzo,2019-03-11,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,22.0,FISICA,CADAVER,FUERO COMUN,2019.0,Marzo,2019-03-11,02:25:00,02:12:00,TLALPAN,,AMPLIACION MIGUEL HIDALGO 3A SECC_TLALPAN,MIGUEL HIDALGO 3A SECCIÓN,19.28363,-99.20932,2189,
139,23495,23758,8521818.0,2019,Septiembre,2019-09-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Septiembre,2019-09-14,06:40:00,10:28:12,GUSTAVO A. MADERO,,CUCHILLA DEL TESORO_GUSTAVO A. MADERO,CUCHILLA DEL TESORO,19.4492,-99.0553,2485,
140,23496,23759,8521818.0,2019,Septiembre,2019-09-14,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,23.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Septiembre,2019-09-14,06:40:00,10:28:12,GUSTAVO A. MADERO,,CUCHILLA DEL TESORO_GUSTAVO A. MADERO,CUCHILLA DEL TESORO,19.4492,-99.0553,2485,
141,23666,23930,8522317.0,2019,Septiembre,2019-09-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,28.0,FISICA,CADAVER,FUERO COMUN,2019.0,Septiembre,2019-09-15,03:40:00,04:16:46,ALVARO OBREGON,,LOMAS DE CAPULA_ALVARO OBREGON,LOMAS DE CAPULA,19.379,-99.21416,1519,
142,23732,23996,8522492.0,2019,Septiembre,2019-09-15,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,21.0,FISICA,CADAVER,FUERO COMUN,2019.0,Septiembre,2019-09-15,02:30:00,15:11:18,IZTAPALAPA,,CERRO DE LA ESTRELLA I_IZTAPALAPA,CERRO DE LA ESTRELLA,19.3275,-99.08265,593A,
143,23824,24088,8522753.0,2019,Septiembre,2019-09-16,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,31.0,FISICA,CADAVER,FUERO COMUN,2019.0,Septiembre,2019-09-16,05:30:00,07:26:33,IZTACALCO,,RAMOS MILLAN BRAMADERO I_IZTACALCO,AMPLIACIÓN GABRIEL RAMOS MILLÁN,19.38962,-99.09825,0683,
144,24222,24489,8523938.0,2019,Septiembre,2019-09-17,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Masculino,15.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Septiembre,2019-09-17,22:45:00,23:49:06,COYOACAN,,SAN FRANCISCO CULHUACAN (PBLO)_COYOACAN,SAN FRANCISCO CULHUACAN,19.33462,-99.1209,0535,
145,24249,24516,8524001.0,2019,Septiembre,2019-09-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,41.0,FISICA,CADAVER,FUERO COMUN,2019.0,Septiembre,2019-09-17,23:50:00,03:21:53,CUAUHTEMOC,,DOCTORES V_CUAUHTEMOC,DOCTORES,19.40979,-99.14902,1394,
146,24250,24517,8524001.0,2019,Septiembre,2019-09-18,HOMICIDIO_POR_ARMA_DE_FUEGO,HOMICIDIO DOLOSO,Femenino,60.0,FISICA,LESIONADO,FUERO COMUN,2019.0,Septiembre,2019-09-17,23:50:00,03:21:53,CUAUHTEMOC,,DOCTORES V_CUAUHTEMOC,DOCTORES,19.40979,-99.14902,1394,
